"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01015","5","7224","76","0","2019","3","N","Calhoun County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,0,"N",-2,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01015","5","7224","76","0","2019","4","N","Calhoun County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,0,"N",-2,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","5","7224","76","0","2019","1","","Coffee County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,24,26,25,84226,83451,492,259,"",0.67,0.56,0.60,0.57,0.74,0.59,0.41,1.27,"",0,0.0,4,20.0,4,18.2,5,25.0,5991,7.7,5216,6.7,30,6.5,-32,-11.0
"01031","5","7224","76","0","2019","2","","Coffee County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,26,24,24,78855,51975,307,246,"",0.67,0.59,0.53,0.53,0.58,0.62,0.40,1.06,"",0,0.0,1,4.0,-2,-7.7,0,0.0,4885,6.6,860,1.7,5,1.7,18,7.9
"01031","5","7224","76","0","2019","3","","Coffee County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,26,26,25,92947,25476,150,279,"",0.67,0.57,0.57,0.56,0.66,0.41,0.26,1.16,"",0,0.0,4,18.2,3,13.0,3,13.6,12228,15.1,-11712,-31.5,-69,-31.5,1,0.4
"01031","5","7224","76","0","2019","4","","Coffee County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,21,23,22,85575,27996,164,299,"",0.67,0.47,0.51,0.50,0.61,0.51,0.31,1.24,"",0,0.0,-6,-22.2,-3,-11.5,-4,-15.4,11703,15.8,7647,37.6,44,36.7,83,38.4
"01033","5","7224","76","0","2019","1","N","Colbert County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.72,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","5","7224","76","0","2019","2","N","Colbert County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.71,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","5","7224","76","0","2019","3","N","Colbert County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.71,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","5","7224","76","0","2019","4","N","Colbert County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.71,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01043","5","7224","76","0","2019","1","N","Cullman County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01043","5","7224","76","0","2019","2","-","Cullman County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01043","5","7224","76","0","2019","3","N","Cullman County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01043","5","7224","76","0","2019","4","N","Cullman County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","5","7224","76","0","2019","1","N","Dale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.10,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","5","7224","76","0","2019","2","N","Dale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.09,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","5","7224","76","0","2019","3","N","Dale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.08,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","5","7224","76","0","2019","4","N","Dale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.08,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01047","5","7224","76","0","2019","1","N","Dallas County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01047","5","7224","76","0","2019","2","N","Dallas County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01047","5","7224","76","0","2019","3","N","Dallas County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01047","5","7224","76","0","2019","4","N","Dallas County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","5","7224","76","0","2019","1","N","Elmore County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","5","7224","76","0","2019","2","N","Elmore County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","5","7224","76","0","2019","3","N","Elmore County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",0.85,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","5","7224","76","0","2019","4","N","Elmore County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01053","5","7224","76","0","2019","1","N","Escambia County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01053","5","7224","76","0","2019","2","N","Escambia County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01053","5","7224","76","0","2019","3","N","Escambia County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01053","5","7224","76","0","2019","4","N","Escambia County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01055","5","7224","76","0","2019","1","","Etowah County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,27,26,27,96915,95139,562,280,"",0.79,0.29,0.27,0.28,0.36,0.30,0.21,1.27,"",-1,-12.5,1,3.8,5,23.8,0,0.0,31140,47.3,29364,44.6,-428,-43.2,75,36.6
"01055","5","7224","76","0","2019","2","","Etowah County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,28,32,31,106668,87854,518,271,"",0.79,0.29,0.33,0.32,0.34,0.49,0.30,1.08,"",-1,-12.5,-3,-9.7,0,0.0,0,0.0,5304,5.2,-8056,-8.4,-632,-55.0,22,8.8
"01055","5","7224","76","0","2019","3","","Etowah County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,30,30,28,114725,50679,300,301,"",0.79,0.31,0.31,0.29,0.36,0.37,0.22,1.19,"",-1,-12.5,5,20.0,6,25.0,5,21.7,34513,43.0,-1237,-2.4,-355,-54.2,44,17.1
"01055","5","7224","76","0","2019","4","","Etowah County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,31,21,28,126359,52126,308,364,"",0.78,0.32,0.22,0.29,0.40,0.42,0.27,1.42,"",-1,-12.5,5,19.2,4,23.5,2,7.7,26810,26.9,7621,17.1,-155,-33.5,31,9.3
"01059","5","7224","76","0","2019","1","N","Franklin County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01059","5","7224","76","0","2019","2","N","Franklin County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.79,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01059","5","7224","76","0","2019","3","N","Franklin County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01059","5","7224","76","0","2019","4","N","Franklin County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01061","5","7224","76","0","2019","1","N","Geneva County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.48,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01061","5","7224","76","0","2019","2","N","Geneva County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01061","5","7224","76","0","2019","3","N","Geneva County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01061","5","7224","76","0","2019","4","N","Geneva County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01069","5","7224","76","0","2019","1","","Houston County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",12,70,76,83,202057,196050,1204,204,"",0.95,0.55,0.59,0.63,0.46,0.46,0.37,0.78,"",0,0.0,-16,-18.6,-7,-8.4,1,1.2,6256,3.2,6283,3.3,-595,-33.1,24,13.3
"01069","5","7224","76","0","2019","2","","Houston County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",11,80,83,102,220487,168306,1020,192,"",0.87,0.61,0.62,0.76,0.45,0.73,0.47,0.68,"",-1,-8.3,-5,-5.9,-5,-5.7,23,29.1,30526,16.1,33458,24.8,-386,-27.5,18,10.3
"01069","5","7224","76","0","2019","3","","Houston County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",11,102,110,103,240932,162916,984,177,"",0.87,0.75,0.81,0.76,0.48,0.93,0.59,0.62,"",-1,-8.3,17,20.0,26,31.0,23,28.8,50287,26.4,44398,37.5,-152,-13.4,0,0.0
"01069","5","7224","76","0","2019","4","","Houston County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",10,96,95,99,241328,125132,751,192,"",0.79,0.71,0.71,0.74,0.45,0.78,0.51,0.63,"",-2,-16.7,23,31.5,22,30.1,23,30.3,61055,33.9,41891,50.3,-139,-15.6,5,2.7
"01073","5","7224","76","0","2019","1","","Jefferson County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",58,459,468,471,2676405,2151726,20639,442,"",0.73,0.50,0.50,0.50,0.61,0.65,0.69,1.22,"",7,13.7,78,20.5,80,20.6,71,17.8,672417,33.6,455643,26.9,3424,19.9,46,11.6
"01073","5","7224","76","0","2019","2","","Jefferson County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",56,451,456,456,2743513,862744,7724,465,"",0.70,0.47,0.47,0.47,0.59,0.61,0.53,1.25,"",2,3.7,60,15.3,65,16.6,57,14.3,690932,33.7,-974,-0.1,-703,-8.3,64,16.0
"01073","5","7224","76","0","2019","3","","Jefferson County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",55,451,437,433,2534780,568299,5097,443,"",0.69,0.46,0.44,0.45,0.53,0.49,0.42,1.19,"",-2,-3.5,43,10.5,55,14.4,65,17.7,440398,21.0,-15112,-2.6,-1949,-27.7,26,6.2
"01073","5","7224","76","0","2019","4","","Jefferson County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",55,459,454,449,2731589,532172,5293,463,"",0.68,0.47,0.47,0.47,0.57,0.50,0.49,1.21,"",-3,-5.2,50,12.2,46,11.3,63,16.3,560863,25.8,86532,19.4,82,1.6,47,11.3
"01077","5","7224","76","0","2019","1","N","Lauderdale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.34,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01077","5","7224","76","0","2019","2","N","Lauderdale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01077","5","7224","76","0","2019","3","N","Lauderdale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.34,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01077","5","7224","76","0","2019","4","","Lauderdale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,27,27,29,89089,26742,477,248,"",0.34,0.33,0.33,0.36,0.34,0.29,0.50,1.00,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01081","5","7224","76","0","2019","1","","Lee County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",11,192,215,218,813701,699080,5704,300,"",0.80,1.23,1.36,1.36,1.65,1.64,1.58,1.25,"",1,10.0,0,0.0,18,9.1,12,5.8,109931,15.6,106305,17.9,1972,52.8,27,9.9
"01081","5","7224","76","0","2019","2","","Lee County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",11,233,212,205,789169,393739,3680,280,"",0.79,1.43,1.30,1.25,1.38,1.51,1.41,1.04,"",0,0.0,20,9.4,11,5.5,22,12.0,94305,13.6,41351,11.7,656,21.7,11,4.1
"01081","5","7224","76","0","2019","3","","Lee County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",12,202,238,248,852289,296678,3935,286,"",0.86,1.21,1.42,1.48,1.48,1.39,1.76,1.08,"",1,9.1,6,3.1,29,13.9,21,9.3,28974,3.5,28700,10.7,1953,98.5,-15,-5.0
"01081","5","7224","76","0","2019","4","","Lee County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",13,268,261,248,1053051,382188,6689,313,"",0.93,1.61,1.57,1.51,1.73,1.83,3.03,1.11,"",2,18.2,53,24.7,38,17.0,40,19.2,221311,26.6,142818,59.7,4791,252.4,16,5.4
"01087","5","7224","76","0","2019","1","N","Macon County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.99,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","5","7224","76","0","2019","2","N","Macon County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.99,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","5","7224","76","0","2019","3","N","Macon County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.99,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
