"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01043","5","7224","76","0","2017","3","-","Cullman County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01043","5","7224","76","0","2017","4","N","Cullman County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","5","7224","76","0","2017","1","N","Dale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",1.32,0,0,0,0,0,0,0,"N",-2,-28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","5","7224","76","0","2017","2","N","Dale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",1.33,0,0,0,0,0,0,0,"N",-2,-28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","5","7224","76","0","2017","3","N","Dale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",1.33,0,0,0,0,0,0,0,"N",-2,-28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","5","7224","76","0","2017","4","N","Dale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",1.30,0,0,0,0,0,0,0,"N",-2,-28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01047","5","7224","76","0","2017","1","N","Dallas County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01047","5","7224","76","0","2017","2","N","Dallas County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01047","5","7224","76","0","2017","3","N","Dallas County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01047","5","7224","76","0","2017","4","N","Dallas County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","5","7224","76","0","2017","1","N","Elmore County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.68,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","5","7224","76","0","2017","2","N","Elmore County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","5","7224","76","0","2017","3","N","Elmore County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","5","7224","76","0","2017","4","N","Elmore County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01055","5","7224","76","0","2017","1","","Etowah County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,28,30,29,67987,67987,1449,180,"",0.78,0.30,0.32,0.30,0.26,0.22,0.49,0.86,"",0,0.0,-5,-15.2,-6,-16.7,-5,-14.7,-4402,-6.1,-4402,-6.1,-282,-16.3,18,11.1
"01055","5","7224","76","0","2017","2","","Etowah County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,37,39,35,72274,70255,1291,150,"",0.89,0.38,0.39,0.35,0.24,0.38,0.62,0.64,"",0,0.0,-8,-17.8,-4,-9.3,-4,-10.3,2087,3.0,7144,11.3,-295,-18.6,22,17.2
"01055","5","7224","76","0","2017","3","","Etowah County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",9,31,30,29,67275,51351,979,173,"",1.00,0.31,0.30,0.29,0.22,0.37,0.59,0.73,"",2,28.6,-3,-8.8,-2,-6.2,-5,-14.7,1713,2.6,367,0.7,-66,-6.3,22,14.6
"01055","5","7224","76","0","2017","4","","Etowah County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,28,28,28,59353,33281,731,163,"",0.89,0.29,0.29,0.29,0.20,0.26,0.48,0.69,"",1,14.3,-10,-26.3,-10,-26.3,-9,-24.3,-7394,-11.1,-6505,-16.3,-163,-18.2,27,19.9
"01059","5","7224","76","0","2017","1","-","Franklin County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01059","5","7224","76","0","2017","2","-","Franklin County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01059","5","7224","76","0","2017","3","-","Franklin County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01059","5","7224","76","0","2017","4","N","Franklin County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01069","5","7224","76","0","2017","1","","Houston County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",13,66,72,73,183460,178316,2246,201,"",1.02,0.53,0.58,0.57,0.47,0.46,0.61,0.84,"",2,18.2,-1,-1.5,3,4.3,6,9.0,-7732,-4.0,-4402,-2.4,-672,-23.0,-16,-7.4
"01069","5","7224","76","0","2017","2","","Houston County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",14,78,90,92,200211,147645,2016,178,"",1.10,0.61,0.69,0.71,0.46,0.67,0.83,0.69,"",3,27.3,14,21.9,31,52.5,26,39.4,41582,26.2,43394,41.6,608,43.2,-16,-8.2
"01069","5","7224","76","0","2017","3","","Houston County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",14,91,97,90,205929,106854,1543,171,"",1.09,0.69,0.74,0.70,0.46,0.66,0.81,0.64,"",2,16.7,26,40.0,34,54.0,29,47.5,33948,19.7,27028,33.9,462,42.7,-39,-18.6
"01069","5","7224","76","0","2017","4","","Houston County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",14,95,95,93,205923,95955,1467,168,"",1.09,0.73,0.73,0.73,0.45,0.63,0.82,0.61,"",2,16.7,25,35.7,24,33.8,29,45.3,49480,31.6,32017,50.1,419,40.0,-8,-4.5
"01073","5","7224","76","0","2017","1","","Jefferson County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",52,385,389,391,2021583,1658173,19307,400,"",0.65,0.43,0.43,0.43,0.51,0.55,0.60,1.19,"",-1,-1.9,-20,-4.9,5,1.3,-5,-1.3,52728,2.7,30453,1.9,3871,25.1,17,4.4
"01073","5","7224","76","0","2017","2","","Jefferson County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",52,380,387,387,2154175,894323,10794,431,"",0.65,0.41,0.41,0.41,0.51,0.67,0.67,1.25,"",-1,-1.9,-30,-7.3,-38,-8.9,-31,-7.4,-9217,-0.4,8209,0.9,2441,29.2,33,8.3
"01073","5","7224","76","0","2017","3","","Jefferson County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",53,393,398,372,2084429,521954,7084,414,"",0.66,0.41,0.42,0.40,0.50,0.49,0.54,1.22,"",0,0.0,-24,-5.8,-32,-7.4,-29,-7.2,-132530,-6.0,-99647,-16.0,1031,17.0,4,1.0
"01073","5","7224","76","0","2017","4","","Jefferson County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",53,374,371,373,2027306,417624,5505,418,"",0.65,0.40,0.40,0.40,0.47,0.42,0.45,1.18,"",-1,-1.9,-52,-12.2,-48,-11.5,-5,-1.3,-102646,-4.8,-10688,-2.5,1314,31.4,16,4.0
"01077","5","7224","76","0","2017","1","N","Lauderdale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01077","5","7224","76","0","2017","2","N","Lauderdale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01077","5","7224","76","0","2017","3","N","Lauderdale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01077","5","7224","76","0","2017","4","N","Lauderdale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01081","5","7224","76","0","2017","1","","Lee County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",9,164,176,180,562691,478152,3092,250,"",0.67,1.08,1.14,1.15,1.20,1.16,0.82,1.07,"",-2,-18.2,-18,-9.9,-3,-1.7,8,4.7,77402,15.9,59046,14.1,585,23.3,40,19.0
"01081","5","7224","76","0","2017","2","","Lee County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",9,182,180,179,658737,330081,2167,281,"",0.66,1.16,1.14,1.13,1.29,1.33,0.83,1.13,"",-1,-10.0,-4,-2.2,-4,-2.2,4,2.3,60835,10.2,5707,1.8,253,13.2,28,11.1
"01081","5","7224","76","0","2017","3","","Lee County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",9,174,179,210,713393,279729,1650,292,"",0.66,1.09,1.12,1.31,1.41,1.45,0.81,1.20,"",-1,-10.0,13,8.1,9,5.3,14,7.1,105710,17.4,27092,10.7,160,10.7,26,9.8
"01081","5","7224","76","0","2017","4","","Lee County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",10,204,216,208,810225,252232,1739,298,"",0.73,1.28,1.37,1.35,1.58,1.41,0.93,1.18,"",0,0.0,3,1.5,28,14.9,38,22.4,121076,17.6,13477,5.6,330,23.4,14,4.9
"01087","5","7224","76","0","2017","1","N","Macon County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.01,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","5","7224","76","0","2017","2","N","Macon County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.99,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","5","7224","76","0","2017","3","N","Macon County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.99,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","5","7224","76","0","2017","4","N","Macon County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.99,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01089","5","7224","76","0","2017","1","","Madison County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",38,192,192,200,916755,802676,12218,362,"",0.92,0.38,0.38,0.39,0.40,0.50,0.65,1.05,"",2,5.6,13,7.3,8,4.3,3,1.5,211352,30.0,164912,25.9,1866,18.0,71,24.4
"01089","5","7224","76","0","2017","2","","Madison County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",38,190,188,187,881653,397442,6924,360,"",0.92,0.36,0.35,0.35,0.35,0.55,0.74,0.98,"",1,2.7,-5,-2.6,5,2.7,4,2.2,120431,15.8,-51793,-11.5,-1173,-14.5,47,15.0
"01089","5","7224","76","0","2017","3","","Madison County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",35,173,181,174,853580,237744,4183,373,"",0.84,0.32,0.33,0.33,0.32,0.41,0.55,0.98,"",-2,-5.4,-11,-6.0,-1,-0.5,-7,-3.9,64094,8.1,-34187,-12.6,-778,-15.7,40,12.0
"01089","5","7224","76","0","2017","4","","Madison County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",36,176,176,181,879060,214558,3444,381,"",0.86,0.33,0.33,0.34,0.34,0.40,0.49,1.03,"",-2,-5.3,-3,-1.7,-11,-5.9,-4,-2.2,53987,6.5,-8869,-4.0,-1029,-23.0,35,10.1
