"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01031","5","7224","76","0","2021","2","N","Coffee County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",1.15,0,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","5","7224","76","0","2021","3","N","Coffee County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",1.14,0,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","5","7224","76","0","2021","4","N","Coffee County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,0,"N",1.36,0,0,0,0,0,0,0,"N",2,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","5","7224","76","0","2021","1","N","Colbert County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.37,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","5","7224","76","0","2021","2","","Colbert County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,41,32,33,89400,76876,2021,195,"",0.56,0.80,0.59,0.57,0.37,0.80,1.20,0.57,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","5","7224","76","0","2021","3","","Colbert County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,35,32,26,89625,53188,1366,222,"",0.55,0.58,0.52,0.42,0.31,0.58,0.79,0.61,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","5","7224","76","0","2021","4","N","Colbert County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.56,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","5","7224","76","0","2021","1","N","Covington County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","5","7224","76","0","2021","2","N","Covington County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","5","7224","76","0","2021","3","N","Covington County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","5","7224","76","0","2021","4","N","Covington County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","5","7224","76","0","2021","1","N","Dale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",1.42,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","5","7224","76","0","2021","2","N","Dale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.13,0,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","5","7224","76","0","2021","3","N","Dale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.11,0,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","5","7224","76","0","2021","4","N","Dale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.11,0,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01047","5","7224","76","0","2021","1","N","Dallas County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01047","5","7224","76","0","2021","2","N","Dallas County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01047","5","7224","76","0","2021","3","N","Dallas County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01047","5","7224","76","0","2021","4","N","Dallas County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","5","7224","76","0","2021","1","N","Elmore County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.35,0,0,0,0,0,0,0,"N",-2,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","5","7224","76","0","2021","2","N","Elmore County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.35,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","5","7224","76","0","2021","3","N","Elmore County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.34,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","5","7224","76","0","2021","4","N","Elmore County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.34,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01053","5","7224","76","0","2021","1","N","Escambia County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01053","5","7224","76","0","2021","2","N","Escambia County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.61,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01053","5","7224","76","0","2021","3","N","Escambia County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01053","5","7224","76","0","2021","4","N","Escambia County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01055","5","7224","76","0","2021","1","","Etowah County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,41,44,39,130839,129839,1516,243,"",0.72,0.75,0.72,0.60,0.78,0.66,0.56,1.14,"",0,0.0,11,36.7,14,46.7,16,69.6,4001,3.2,6104,4.9,786,107.7,-110,-31.2
"01055","5","7224","76","0","2021","2","","Etowah County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,43,45,42,157420,133847,1775,279,"",0.71,0.61,0.61,0.53,0.58,0.86,0.70,0.99,"N",1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01055","5","7224","76","0","2021","3","","Etowah County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,45,43,47,162985,96521,1276,279,"",0.71,0.54,0.52,0.56,0.51,0.68,0.56,0.94,"N",1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01055","5","7224","76","0","2021","4","","Etowah County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,45,43,42,160426,57291,685,285,"",0.72,0.54,0.51,0.50,0.48,0.44,0.34,0.92,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01059","5","7224","76","0","2021","1","N","Franklin County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01059","5","7224","76","0","2021","2","N","Franklin County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01059","5","7224","76","0","2021","3","N","Franklin County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01059","5","7224","76","0","2021","4","N","Franklin County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01069","5","7224","76","0","2021","1","","Houston County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",12,85,87,97,287186,260933,4499,246,"",0.99,1.04,0.95,0.98,0.96,0.89,1.24,0.97,"",0,0.0,-14,-14.1,-24,-21.6,-6,-5.8,39303,15.9,17526,7.2,2249,100.0,63,34.4
"01069","5","7224","76","0","2021","2","","Houston County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",13,91,100,99,320992,208017,3461,255,"",1.07,0.86,0.89,0.83,0.67,0.97,1.04,0.78,"N",2,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01069","5","7224","76","0","2021","3","","Houston County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",13,98,97,92,291527,120100,2109,234,"",1.05,0.78,0.76,0.72,0.52,0.60,0.68,0.69,"",2,18.2,46,88.5,55,131.0,48,109.1,101762,53.6,5523,4.8,1031,95.6,-83,-26.2
"01069","5","7224","76","0","2021","4","","Houston County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",13,78,81,77,332603,113083,1801,325,"",1.05,0.60,0.63,0.60,0.55,0.60,0.64,0.89,"N",2,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01071","5","7224","76","0","2021","1","N","Jackson County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.25,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01071","5","7224","76","0","2021","2","N","Jackson County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.25,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01071","5","7224","76","0","2021","3","N","Jackson County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01071","5","7224","76","0","2021","4","N","Jackson County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.25,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01073","5","7224","76","0","2021","1","","Jefferson County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",58,407,412,421,2618470,2067910,29539,487,"",0.75,0.69,0.63,0.60,0.89,0.91,1.06,1.41,"",4,7.4,-42,-9.4,-34,-7.6,2,0.5,119650,4.8,66309,3.3,12315,71.5,48,10.9
"01073","5","7224","76","0","2021","2","","Jefferson County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",59,443,449,467,3200248,1012113,14891,543,"",0.76,0.58,0.55,0.54,0.73,0.76,0.73,1.30,"",7,13.5,266,150.3,204,83.3,130,38.6,1683296,111.0,543266,115.9,10478,237.4,82,17.8
"01073","5","7224","76","0","2021","3","","Jefferson County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",60,460,477,484,3497409,772242,11239,568,"",0.77,0.50,0.52,0.53,0.68,0.56,0.51,1.32,"",3,5.3,145,46.0,158,49.5,159,48.9,1607997,85.1,198893,34.7,5149,84.5,113,24.8
"01073","5","7224","76","0","2021","4","","Jefferson County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",60,495,480,473,3374396,558812,8307,538,"",0.77,0.53,0.52,0.51,0.60,0.40,0.40,1.15,"",2,3.4,125,33.8,68,16.5,82,21.0,773926,29.8,-33595,-5.7,1980,31.3,26,5.1
"01077","5","7224","76","0","2021","1","N","Lauderdale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.48,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01077","5","7224","76","0","2021","2","N","Lauderdale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.48,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01077","5","7224","76","0","2021","3","N","Lauderdale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.48,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01077","5","7224","76","0","2021","4","N","Lauderdale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.48,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01081","5","7224","76","0","2021","1","","Lee County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",12,217,223,224,1031457,855305,13569,358,"",0.89,2.17,1.99,1.85,2.96,2.80,3.53,1.48,"",1,9.1,-8,-3.6,-20,-8.2,-1,-0.4,217674,26.7,146734,20.7,5896,76.8,87,32.1
"01081","5","7224","76","0","2021","2","","Lee County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",12,231,227,201,1026024,421912,7422,359,"",0.88,1.76,1.65,1.37,1.84,1.66,1.93,1.16,"",0,0.0,136,143.2,66,41.0,27,15.5,398874,63.6,150758,55.6,4941,199.2,22,6.5
"01081","5","7224","76","0","2021","3","","Lee County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",13,218,220,234,1045874,316977,5318,359,"",0.93,1.41,1.40,1.48,1.60,1.25,1.31,1.12,"",1,8.3,26,13.5,-6,-2.7,9,4.0,352143,50.8,47694,17.7,1319,33.0,110,44.2
"01081","5","7224","76","0","2021","4","","Lee County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",13,252,243,242,1302014,370989,6240,408,"",0.93,1.57,1.51,1.53,1.87,1.50,1.62,1.21,"",1,8.3,24,10.5,16,7.0,25,11.5,249235,23.7,-6734,-1.8,-140,-2.2,46,12.7
"01087","5","7224","76","0","2021","1","N","Macon County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.97,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","5","7224","76","0","2021","2","N","Macon County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","5","7224","76","0","2021","3","N","Macon County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","5","7224","76","0","2021","4","N","Macon County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.96,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
