"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01003","5","722513","78","0","2024","2","","Baldwin County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",232,3501,3570,3495,19621586,9003923,43845,429,"",1.20,1.37,1.37,1.33,1.88,1.98,2.22,1.39,"",17,7.9,154,4.6,214,6.4,5,0.1,1287849,7.0,332704,3.8,-4085,-8.5,14,3.4
"01003","5","722513","78","0","2024","3","","Baldwin County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",235,3677,3492,3362,20117348,6830775,34130,441,"",1.21,1.39,1.34,1.34,1.84,1.85,2.12,1.36,"",16,7.3,146,4.1,21,0.6,17,0.5,505268,2.6,-181120,-2.6,-9522,-21.8,4,0.9
"01005","5","722513","78","0","2024","1","","Barbour County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",29,514,530,519,2234599,1961526,9306,330,"",2.17,2.31,2.38,2.29,3.06,2.53,3.10,1.32,"",3,11.5,58,12.7,63,13.5,45,9.5,464077,26.2,392602,25.0,-1108,-10.6,38,13.0
"01005","5","722513","78","0","2024","2","","Barbour County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",30,526,532,545,2265426,1253181,5289,326,"",2.28,2.27,2.28,2.31,2.73,3.66,3.31,1.19,"",2,7.1,48,10.0,1,0.2,-22,-3.9,173633,8.3,-91443,-6.8,-7293,-58.0,20,6.5
"01005","5","722513","78","0","2024","3","","Barbour County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",29,575,557,521,2271333,1057950,4645,317,"",2.22,2.42,2.37,2.28,2.57,3.87,3.53,1.09,"",0,0.0,11,2.0,18,3.3,40,8.3,4521,0.2,-32916,-3.0,-5405,-53.8,-13,-3.9
"01007","5","722513","78","0","2024","1","","Bibb County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",10,176,171,162,632377,559450,1585,287,"",1.02,1.23,1.19,1.12,1.16,1.14,0.79,0.98,"",1,11.1,24,15.8,18,11.8,8,5.2,82273,15.0,71730,14.7,-1021,-39.2,10,3.6
"01007","5","722513","78","0","2024","2","","Bibb County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",11,187,197,187,803300,420141,1118,325,"",1.13,1.31,1.37,1.29,1.35,2.84,1.76,1.02,"",2,22.2,36,23.8,35,21.6,28,17.6,189846,30.9,64483,18.1,-579,-34.1,25,8.3
"01007","5","722513","78","0","2024","3","","Bibb County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",11,179,192,180,765993,283626,920,321,"",1.12,1.26,1.32,1.26,1.24,1.94,1.30,0.97,"",2,22.2,20,12.6,28,17.1,16,9.8,178777,30.4,47008,19.9,-105,-10.2,43,15.5
"01009","5","722513","78","0","2024","1","","Blount County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",32,517,530,532,2329676,1931606,6342,340,"",1.50,1.95,1.98,1.96,2.77,2.37,2.50,1.40,"",3,10.3,-24,-4.4,-9,-1.7,-4,-0.7,41492,1.8,7433,0.4,1058,20.0,13,4.0
"01009","5","722513","78","0","2024","2","","Blount County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",32,529,527,552,2453934,1207152,4450,352,"",1.49,1.96,1.92,1.99,2.47,3.40,3.11,1.26,"",2,6.7,-12,-2.2,-14,-2.6,25,4.7,113000,4.8,-16772,-1.4,292,7.0,16,4.8
"01009","5","722513","78","0","2024","3","","Blount County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",32,565,549,551,2639523,1038435,8135,366,"",1.48,2.04,2.01,2.06,2.58,3.56,5.87,1.27,"",2,6.7,27,5.0,13,2.4,20,3.8,203132,8.3,146998,16.5,4674,135.0,16,4.6
"01011","5","722513","78","0","2024","1","","Bullock County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,66,66,65,200505,192401,1147,235,"",0.63,0.80,0.79,0.77,0.68,0.62,0.80,0.86,"",0,0.0,-4,-5.7,-3,-4.3,-1,-1.5,14609,7.9,12698,7.1,204,21.6,26,12.4
"01011","5","722513","78","0","2024","2","N","Bullock County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01011","5","722513","78","0","2024","3","N","Bullock County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01013","5","722513","78","0","2024","1","","Butler County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",21,367,370,372,1437555,1282227,4476,299,"",1.73,1.79,1.81,1.84,2.15,1.76,1.67,1.19,"",1,5.0,9,2.5,14,3.9,28,8.1,53054,3.8,45823,3.7,-286,-6.0,-3,-1.0
"01013","5","722513","78","0","2024","2","","Butler County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",21,378,388,385,1563413,890952,3048,313,"",1.81,1.87,1.90,1.89,2.16,2.91,2.40,1.14,"",1,5.0,20,5.6,10,2.6,13,3.5,34873,2.3,17043,2.0,-310,-9.2,-5,-1.6
"01013","5","722513","78","0","2024","3","","Butler County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",21,384,372,378,1519415,608214,1947,309,"",1.79,1.88,1.82,1.90,1.99,2.33,1.76,1.07,"",1,5.0,3,0.8,1,0.3,14,3.8,-23125,-1.5,-36853,-5.7,-412,-17.5,-10,-3.1
"01015","5","722513","78","0","2024","1","","Calhoun County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",116,2346,2352,2363,10943710,9325673,29003,358,"",1.84,1.82,1.82,1.81,2.20,2.36,2.23,1.21,"",2,1.8,70,3.1,63,2.8,48,2.1,735862,7.2,471919,5.3,-450,-1.5,16,4.7
"01015","5","722513","78","0","2024","2","","Calhoun County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",118,2438,2397,2408,11737342,5935556,19364,374,"",1.90,1.85,1.81,1.81,2.16,3.47,2.83,1.19,"",5,4.4,79,3.3,25,1.1,53,2.3,381247,3.4,-155652,-2.6,-5002,-20.5,4,1.1
"01015","5","722513","78","0","2024","3","","Calhoun County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",121,2490,2543,2515,12396042,4747840,26723,379,"",1.95,1.88,1.92,1.94,2.30,3.28,4.02,1.20,"",8,7.1,110,4.6,185,7.8,159,6.7,1284755,11.6,639522,15.6,11165,71.8,18,5.0
"01017","5","722513","78","0","2024","1","","Chambers County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",41,558,550,560,2659269,2312870,14614,368,"",2.36,2.15,2.11,2.12,2.82,2.47,4.77,1.32,"",1,2.5,32,6.1,-7,-1.3,4,0.7,290632,12.3,259207,12.6,5447,59.4,34,10.2
"01017","5","722513","78","0","2024","2","","Chambers County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",40,557,570,580,2535597,1355493,8981,343,"",2.31,2.07,2.06,2.08,2.18,3.57,5.45,1.06,"",0,0.0,-19,-3.3,-7,-1.2,-23,-3.8,-13025,-0.5,-53178,-3.8,1122,14.3,8,2.4
"01017","5","722513","78","0","2024","3","","Chambers County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",42,587,596,594,2680848,1051114,8864,348,"",2.47,2.12,2.14,2.20,2.36,3.29,5.26,1.09,"",2,5.0,-18,-3.0,-5,-0.8,-13,-2.1,-32847,-1.2,-50772,-4.6,2311,35.3,3,0.9
"01019","5","722513","78","0","2024","1","","Cherokee County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",13,209,216,220,1004818,859114,2005,360,"",1.19,1.34,1.38,1.38,2.02,1.71,1.31,1.48,"",-1,-7.1,-19,-8.3,-15,-6.5,-12,-5.2,-45487,-4.3,-55368,-6.1,-178,-8.2,9,2.6
"01019","5","722513","78","0","2024","2","","Cherokee County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",13,224,239,228,1043663,568579,1775,349,"",1.19,1.39,1.46,1.40,1.86,2.23,1.81,1.31,"",0,0.0,-21,-8.6,-13,-5.2,-20,-8.1,-107337,-9.3,-48884,-7.9,329,22.8,-8,-2.2
"01019","5","722513","78","0","2024","3","","Cherokee County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",13,240,231,224,1118806,440673,1435,371,"",1.19,1.49,1.46,1.43,1.92,2.20,1.78,1.31,"",0,0.0,-8,-3.2,-9,-3.8,-13,-5.5,-105976,-8.7,-21105,-4.6,348,32.0,-19,-4.9
"01021","5","722513","78","0","2024","1","","Chilton County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",34,590,588,571,2995539,2543138,8581,395,"",1.64,2.24,2.20,2.13,3.32,2.81,2.23,1.52,"",0,0.0,-44,-6.9,-47,-7.4,-53,-8.5,35195,1.2,3335,0.1,-2385,-21.7,34,9.4
"01021","5","722513","78","0","2024","2","","Chilton County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",32,580,580,581,3031146,1591647,5988,402,"",1.57,2.16,2.12,2.12,3.00,4.31,3.59,1.41,"",-3,-8.6,-55,-8.7,-54,-8.5,-77,-11.7,117131,4.0,32381,2.1,-470,-7.3,53,15.2
"01021","5","722513","78","0","2024","3","","Chilton County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",32,619,626,616,2975315,1148276,4421,369,"",1.56,2.26,2.30,2.30,2.84,3.76,2.88,1.24,"",-2,-5.9,-42,-6.4,-14,-2.2,-14,-2.2,-128641,-4.1,-12944,-1.1,-820,-15.6,-2,-0.5
"01023","5","722513","78","0","2024","1","","Choctaw County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,87,88,94,315454,293414,1582,271,"",0.87,0.89,0.90,0.94,0.74,0.78,1.36,0.82,"",0,0.0,15,20.8,16,22.2,18,23.7,45781,17.0,39971,15.8,-310,-16.4,-12,-4.2
"01023","5","722513","78","0","2024","2","","Choctaw County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,87,85,86,310411,207438,1080,278,"",0.88,0.87,0.85,0.86,0.64,1.72,2.17,0.74,"",-1,-12.5,8,10.1,2,2.4,5,6.2,13016,4.4,2758,1.3,-520,-32.5,-4,-1.4
"01023","5","722513","78","0","2024","3","","Choctaw County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,72,73,66,276433,138893,663,302,"",0.88,0.73,0.75,0.69,0.57,1.48,1.75,0.79,"",0,0.0,0,0.0,-4,-5.2,-6,-8.3,-15335,-5.3,-623,-0.4,-255,-27.8,-3,-1.0
"01025","5","722513","78","0","2024","1","","Clarke County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",32,504,497,482,1638957,1398589,7266,255,"",1.91,2.06,2.02,1.96,1.79,1.66,2.44,0.89,"",0,0.0,41,8.9,29,6.2,13,2.8,-5949,-0.4,-28705,-2.0,-1370,-15.9,-16,-5.9
"01025","5","722513","78","0","2024","2","","Clarke County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",33,480,481,464,1719892,923146,4731,279,"",2.03,1.93,1.93,1.86,1.73,2.85,3.36,0.91,"",0,0.0,-3,-0.6,-1,-0.2,-20,-4.1,126510,7.9,36903,4.2,-954,-16.8,25,9.8
"01025","5","722513","78","0","2024","3","","Clarke County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",33,484,502,483,1845447,647300,3369,290,"",2.03,1.97,2.04,2.03,1.81,2.81,3.10,0.90,"",1,3.1,12,2.5,36,7.7,29,6.4,156564,9.3,-10961,-1.7,-1128,-25.1,10,3.6
"01027","5","722513","78","0","2024","1","N","Clay County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01027","5","722513","78","0","2024","2","N","Clay County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01027","5","722513","78","0","2024","3","","Clay County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,91,91,89,431537,160543,1527,367,"",1.25,0.71,0.71,0.71,0.92,1.10,3.31,1.29,"",2,40.0,7,8.3,7,8.3,19,27.1,71521,19.9,40945,34.2,1228,410.7,18,5.2
"01029","5","722513","78","0","2024","1","","Cleburne County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",6,103,100,98,460784,382015,802,353,"",0.93,1.32,1.29,1.25,1.56,1.41,0.76,1.22,"",0,0.0,6,6.2,2,2.0,-2,-2.0,20479,4.7,15594,4.3,7,0.9,9,2.6
"01029","5","722513","78","0","2024","2","","Cleburne County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",6,106,106,104,515724,238928,516,377,"",0.94,1.30,1.30,1.27,1.46,2.21,0.98,1.13,"",1,20.0,9,9.3,16,17.8,11,11.8,11894,2.4,-9870,-4.0,-23,-4.3,-38,-9.2
"01029","5","722513","78","0","2024","3","","Cleburne County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",6,107,103,103,511210,166768,372,377,"",0.94,1.27,1.24,1.24,1.39,1.73,0.98,1.11,"",2,50.0,3,2.9,5,5.1,3,3.0,52775,11.5,14214,9.3,34,10.1,27,7.7
"01031","5","722513","78","0","2024","1","","Coffee County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",47,982,974,976,4508268,3761537,12811,355,"",1.54,1.93,1.90,1.89,2.72,2.01,2.39,1.43,"",1,2.2,-1,-0.1,-2,-0.2,18,1.9,278518,6.6,157444,4.4,783,6.5,20,6.0
"01031","5","722513","78","0","2024","2","","Coffee County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",47,968,959,945,4529370,2284114,9542,364,"",1.55,1.85,1.81,1.81,2.36,2.85,3.35,1.30,"",1,2.2,-61,-5.9,-65,-6.3,-92,-8.9,87972,2.0,-9521,-0.4,1042,12.3,32,9.6
"01031","5","722513","78","0","2024","3","","Coffee County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",46,929,927,884,4507844,1536897,6683,380,"",1.52,1.77,1.78,1.75,2.28,2.63,3.06,1.29,"",0,0.0,-82,-8.1,-70,-7.0,-81,-8.4,76919,1.7,-41568,-2.6,1281,23.7,36,10.5
"01033","5","722513","78","0","2024","1","","Colbert County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",56,1131,1169,1174,5242056,4547232,18966,348,"",1.60,1.60,1.62,1.61,1.78,1.73,1.97,1.10,"",-1,-1.8,50,4.6,87,8.0,-19,-1.6,439999,9.2,393732,9.5,-2643,-12.2,18,5.5
"01033","5","722513","78","0","2024","2","","Colbert County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",55,1213,1236,1296,5820309,3252934,14009,359,"",1.53,1.64,1.66,1.75,1.70,3.36,3.32,1.01,"",-1,-1.8,-13,-1.1,-21,-1.7,-7,-0.5,118471,2.1,-367,0.0,-13880,-49.8,11,3.2
"01033","5","722513","78","0","2024","3","","Colbert County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",59,1285,1238,1242,5903888,2529950,13484,362,"",1.64,1.73,1.68,1.72,1.72,3.36,3.93,1.01,"",4,7.3,-29,-2.2,-41,-3.2,-50,-3.9,330372,5.9,161426,6.8,-8104,-37.5,31,9.4
"01035","5","722513","78","0","2024","1","","Conecuh County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,134,137,145,530155,502243,1355,294,"",1.25,1.39,1.41,1.48,1.69,1.52,1.47,1.19,"",0,0.0,-6,-4.3,0,0.0,2,1.4,-25844,-4.6,-18996,-3.6,-3966,-74.5,-11,-3.6
"01035","5","722513","78","0","2024","2","","Conecuh County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,153,150,147,583523,369113,982,299,"",1.25,1.55,1.50,1.49,1.50,2.51,1.77,0.99,"",0,0.0,9,6.2,7,4.9,7,5.0,1297,0.2,1360,0.4,-2306,-70.1,-16,-5.1
"01035","5","722513","78","0","2024","3","","Conecuh County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,152,147,144,620248,285853,797,323,"",1.25,1.51,1.47,1.51,1.63,2.58,1.67,1.09,"",0,0.0,-2,-1.3,-5,-3.3,4,2.9,-16384,-2.6,9148,3.3,-2204,-73.4,-6,-1.8
"01037","5","722513","78","0","2024","1","N","Coosa County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","5","722513","78","0","2024","2","N","Coosa County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","5","722513","78","0","2024","3","N","Coosa County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","5","722513","78","0","2024","1","","Covington County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",38,713,714,715,2925466,2549644,10747,315,"",1.52,2.01,2.00,1.96,2.43,2.13,2.41,1.22,"",3,8.6,59,9.0,45,6.7,49,7.4,229745,8.5,191644,8.1,3246,43.3,2,0.6
"01039","5","722513","78","0","2024","2","","Covington County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",38,714,708,696,2975760,1668041,6798,324,"",1.52,1.96,1.94,1.91,2.16,3.40,3.10,1.12,"",2,5.6,57,8.7,53,8.1,26,3.9,260574,9.6,144981,9.5,1782,35.5,8,2.5
"01039","5","722513","78","0","2024","3","","Covington County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",37,690,685,694,2963088,1192547,4521,330,"",1.48,1.88,1.89,1.95,2.04,3.24,2.78,1.07,"",2,5.7,41,6.3,28,4.3,48,7.4,26606,0.9,-62500,-5.0,-1168,-20.5,-17,-4.9
"01041","5","722513","78","0","2024","1","","Crenshaw County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,138,132,143,547527,466883,1438,306,"",1.16,1.31,1.28,1.36,1.61,1.24,0.70,1.22,"",1,14.3,9,7.0,-4,-2.9,7,5.1,28609,5.5,15221,3.4,178,14.1,7,2.3
"01041","5","722513","78","0","2024","2","","Crenshaw County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,135,134,133,549029,315044,907,315,"",1.24,1.31,1.29,1.27,1.34,2.59,1.34,1.04,"",1,14.3,-7,-4.9,-15,-10.1,-2,-1.5,-431,-0.1,-24191,-7.1,8,0.9,17,5.7
"01041","5","722513","78","0","2024","3","","Crenshaw County, Alabama","Private","NAICS 722513 Limited-service restaurants","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,145,141,129,635376,249742,709,353,"",1.22,1.40,1.37,1.28,1.58,2.72,1.38,1.17,"",1,14.3,-3,-2.0,-6,-4.1,-19,-12.8,42594,7.2,-23441,-8.6,-18,-2.5,44,14.2
