"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01031","5","7224","76","0","2016","4","N","Coffee County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","5","7224","76","0","2016","1","","Colbert County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,8,8,7,24315,24315,288,244,"",0.70,0.13,0.13,0.11,0.13,0.12,0.11,1.05,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","5","7224","76","0","2016","2","","Colbert County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,11,11,11,33460,27909,513,234,"",0.87,0.17,0.17,0.17,0.15,0.30,0.36,0.87,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","5","7224","76","0","2016","3","","Colbert County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,11,11,12,35505,20533,501,241,"",0.88,0.17,0.17,0.18,0.15,0.29,0.41,0.85,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","5","7224","76","0","2016","4","","Colbert County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,13,12,12,32696,15068,292,204,"",0.88,0.20,0.19,0.19,0.14,0.24,0.31,0.73,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","5","7224","76","0","2016","1","N","Coosa County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.88,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","5","7224","76","0","2016","2","N","Coosa County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.88,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","5","7224","76","0","2016","3","N","Coosa County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.80,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","5","7224","76","0","2016","4","N","Coosa County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.83,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","5","7224","76","0","2016","1","N","Dale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,0,"N",1.81,0,0,0,0,0,0,0,"N",1,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","5","7224","76","0","2016","2","N","Dale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,0,"N",1.82,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","5","7224","76","0","2016","3","N","Dale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,0,"N",1.83,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","5","7224","76","0","2016","4","N","Dale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,0,"N",1.82,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01047","5","7224","76","0","2016","1","N","Dallas County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01047","5","7224","76","0","2016","2","N","Dallas County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01047","5","7224","76","0","2016","3","N","Dallas County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01047","5","7224","76","0","2016","4","N","Dallas County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","5","7224","76","0","2016","1","N","Elmore County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","5","7224","76","0","2016","2","N","Elmore County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","5","7224","76","0","2016","3","","Elmore County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,7,7,7,18644,11522,68,205,"",0.67,0.13,0.13,0.13,0.12,0.18,0.10,0.90,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01051","5","7224","76","0","2016","4","N","Elmore County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01055","5","7224","76","0","2016","1","","Etowah County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,33,36,34,72389,72389,1731,162,"",0.76,0.35,0.38,0.35,0.29,0.25,0.54,0.81,"",1,16.7,9,37.5,14,63.6,12,54.5,19146,36.0,20146,38.6,824,90.8,-19,-10.5
"01055","5","7224","76","0","2016","2","","Etowah County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,45,43,39,70187,63111,1586,128,"",0.87,0.46,0.43,0.39,0.24,0.34,0.67,0.57,"N",2,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01055","5","7224","76","0","2016","3","","Etowah County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,34,32,34,65562,50984,1045,151,"",0.77,0.34,0.32,0.34,0.21,0.37,0.60,0.64,"",1,16.7,18,112.5,16,100.0,19,126.7,18053,38.0,25681,101.5,620,145.9,-82,-35.2
"01055","5","7224","76","0","2016","4","","Etowah County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,38,38,37,66747,39786,894,136,"",0.78,0.39,0.39,0.39,0.23,0.32,0.60,0.60,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01069","5","7224","76","0","2016","1","","Houston County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",11,67,69,67,191192,182718,2918,217,"",0.85,0.56,0.57,0.54,0.53,0.51,0.77,0.96,"",0,0.0,13,24.1,14,25.5,14,26.4,28155,17.3,28989,18.9,4,0.1,-15,-6.5
"01069","5","7224","76","0","2016","2","","Houston County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",11,64,59,66,158629,104251,1408,194,"",0.85,0.51,0.46,0.51,0.38,0.48,0.53,0.77,"",0,0.0,8,14.3,-1,-1.7,1,1.5,-29589,-15.7,-28365,-21.4,-1090,-43.6,-46,-19.2
"01069","5","7224","76","0","2016","3","","Houston County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",12,65,63,61,171981,79826,1081,210,"",0.93,0.50,0.49,0.48,0.39,0.49,0.53,0.79,"",0,0.0,9,16.1,-10,-13.7,-18,-22.8,-17733,-9.3,-36318,-31.3,-1181,-52.2,0,0.0
"01069","5","7224","76","0","2016","4","","Houston County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",12,70,71,64,156443,63938,1048,176,"",0.93,0.55,0.56,0.51,0.35,0.45,0.61,0.66,"",1,9.1,0,0.0,0,0.0,-7,-9.9,-33045,-17.4,-18103,-22.1,-635,-37.7,-30,-14.6
"01073","5","7224","76","0","2016","1","","Jefferson County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",53,405,384,396,1968855,1627720,15436,383,"",0.66,0.46,0.43,0.44,0.54,0.57,0.49,1.22,"",1,1.9,-84,-17.2,-108,-22.0,-99,-20.0,-152048,-7.2,-166011,-9.3,-11714,-43.1,51,15.4
"01073","5","7224","76","0","2016","2","","Jefferson County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",53,410,425,418,2163392,886114,8353,398,"",0.66,0.45,0.46,0.45,0.55,0.67,0.50,1.22,"",-2,-3.6,-58,-12.4,-49,-10.3,-42,-9.1,-13157,-0.6,-67157,-7.0,-6109,-42.2,40,11.2
"01073","5","7224","76","0","2016","3","","Jefferson County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",53,417,430,401,2216959,621601,6053,410,"",0.66,0.44,0.46,0.43,0.53,0.58,0.43,1.19,"",-1,-1.9,-17,-3.9,-11,-2.5,-35,-8.0,92044,4.3,-24212,-3.7,-3729,-38.1,36,9.6
"01073","5","7224","76","0","2016","4","","Jefferson County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",54,426,419,378,2129952,428312,4191,402,"",0.67,0.46,0.46,0.42,0.53,0.46,0.35,1.19,"",-2,-3.6,11,2.7,22,5.5,-12,-3.1,-17038,-0.8,-38287,-8.2,-2339,-35.8,-10,-2.4
"01077","5","7224","76","0","2016","1","N","Lauderdale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01077","5","7224","76","0","2016","2","N","Lauderdale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01077","5","7224","76","0","2016","3","N","Lauderdale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01077","5","7224","76","0","2016","4","N","Lauderdale County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01081","5","7224","76","0","2016","1","","Lee County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",11,182,179,172,485289,419106,2507,210,"",0.81,1.27,1.22,1.16,1.23,1.17,0.67,1.01,"",0,0.0,13,7.7,5,2.9,-1,-0.6,-25583,-5.0,-25428,-5.7,-1634,-39.5,-18,-7.9
"01081","5","7224","76","0","2016","2","","Lee County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",10,186,184,175,597902,324374,1914,253,"",0.74,1.22,1.20,1.14,1.29,1.29,0.65,1.08,"",-1,-9.1,0,0.0,-8,-4.2,1,0.6,11737,2.0,-27873,-7.9,-1387,-42.0,8,3.3
"01081","5","7224","76","0","2016","3","","Lee County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",10,161,170,196,607683,252637,1490,266,"",0.74,1.02,1.07,1.24,1.23,1.20,0.60,1.11,"",0,0.0,-5,-3.0,-17,-9.1,-3,-1.5,76017,14.3,42007,19.9,-386,-20.6,44,19.8
"01081","5","7224","76","0","2016","4","","Lee County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",10,201,188,170,689149,238755,1409,284,"",0.73,1.29,1.21,1.11,1.37,1.16,0.43,1.14,"",-1,-9.1,-9,-4.3,-16,-7.8,-20,-10.5,-47678,-6.5,-14451,-5.7,-846,-37.5,2,0.7
"01087","5","7224","76","0","2016","1","N","Macon County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.96,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","5","7224","76","0","2016","2","N","Macon County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.96,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","5","7224","76","0","2016","3","N","Macon County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","5","7224","76","0","2016","4","N","Macon County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01089","5","7224","76","0","2016","1","","Madison County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",36,179,184,197,705403,637764,10352,291,"",0.87,0.36,0.37,0.39,0.33,0.42,0.51,0.89,"",2,5.9,18,11.2,26,16.5,33,20.1,94700,15.5,85787,15.5,1942,23.1,-1,-0.3
"01089","5","7224","76","0","2016","2","","Madison County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",37,195,183,183,761222,449235,8097,313,"",0.89,0.38,0.35,0.35,0.32,0.62,0.78,0.89,"",3,8.8,27,16.1,13,7.6,6,3.4,83166,12.3,56865,14.5,1156,16.7,9,3.0
"01089","5","7224","76","0","2016","3","","Madison County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",37,184,182,181,789486,271931,4961,333,"",0.89,0.35,0.34,0.34,0.30,0.46,0.57,0.87,"",3,8.8,3,1.7,5,2.8,12,7.1,81513,11.5,-12912,-4.5,-604,-10.9,23,7.4
"01089","5","7224","76","0","2016","4","","Madison County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",38,179,187,185,825073,223427,4473,346,"",0.91,0.34,0.36,0.36,0.34,0.41,0.58,0.97,"",3,8.6,7,4.1,22,13.3,25,15.6,120691,17.1,11332,5.3,441,10.9,19,5.8
"01095","5","7224","76","0","2016","1","","Marshall County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,44,43,44,110819,103806,828,195,"",0.66,0.48,0.46,0.46,0.47,0.36,0.24,1.00,"",2,50.0,4,10.0,0,0.0,1,2.3,15004,15.7,10356,11.1,-36,-4.2,20,11.4
"01095","5","7224","76","0","2016","2","","Marshall County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,37,34,33,130084,91873,753,289,"",0.77,0.38,0.35,0.34,0.47,0.51,0.33,1.33,"",3,75.0,3,8.8,-2,-5.6,-4,-10.8,8184,6.7,14302,18.4,29,4.0,26,9.9
"01095","5","7224","76","0","2016","3","","Marshall County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,37,36,37,125840,67691,546,264,"",0.78,0.37,0.36,0.37,0.43,0.53,0.33,1.16,"",3,75.0,-17,-31.5,-19,-34.5,-16,-30.2,4018,3.3,-6953,-9.3,-162,-22.9,90,51.7
"01095","5","7224","76","0","2016","4","","Marshall County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,31,31,30,117667,38874,333,295,"",0.77,0.32,0.32,0.31,0.42,0.34,0.23,1.32,"",2,40.0,-3,-8.8,-2,-6.1,-8,-21.1,-1294,-1.1,-23062,-37.2,-271,-44.9,34,13.0
"01097","5","7224","76","0","2016","1","","Mobile County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",35,166,181,180,564123,514846,8353,247,"",0.80,0.38,0.41,0.40,0.39,0.37,0.46,0.99,"",3,9.4,19,12.9,32,21.5,34,23.3,21596,4.0,30450,6.3,351,4.4,-36,-12.7
"01097","5","7224","76","0","2016","2","","Mobile County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",39,183,182,186,682347,438835,7788,286,"",0.89,0.40,0.39,0.40,0.40,0.59,0.65,1.00,"",6,18.2,42,29.8,42,30.0,49,35.8,171997,33.7,151233,52.6,3322,74.4,4,1.4
"01097","5","7224","76","0","2016","3","","Mobile County, Alabama","Private","NAICS 7224 Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",40,193,181,210,687596,319504,8452,272,"",0.91,0.42,0.39,0.45,0.38,0.57,0.91,0.90,"",7,21.2,80,70.8,68,60.2,78,59.1,235151,52.0,162715,103.8,5665,203.3,-20,-6.8
